13105,大塚一丁目,11,12,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/12,,139.729798175,35.715840714,2500
13105,大塚一丁目,11,13,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/13,,139.729852619,35.715711478,2500
13105,大塚一丁目,11,14,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/14,,139.729911003,35.715582375,2500
13105,大塚一丁目,11,15,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/15,,139.729961347,35.715449753,2500
13105,大塚一丁目,11,16,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/16,,139.729892267,35.715366567,2500
13105,大塚二丁目,1,1,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/1,,139.733477911,35.719731767,2500
13105,大塚二丁目,1,2,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/2,,139.733604786,35.719643142,2500
13105,大塚二丁目,1,3,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/3,,139.733721625,35.719552786,2500
13105,大塚二丁目,1,4,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/4,,139.733871200,35.719473225,2500
13105,大塚二丁目,1,5,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/5,,139.734013906,35.719394519,2500
13105,大塚二丁目,1,6,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/6,,139.734144997,35.719311928,2500
13105,大塚二丁目,1,7,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/7,,139.734276092,35.719224167,2500
13105,大塚二丁目,1,8,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/8,,139.734414581,35.719138136,2500
13105,大塚二丁目,1,9,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/9,,139.734592178,35.719034047,2500
13105,大塚二丁目,1,10,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/10,,139.734621389,35.718900547,2500
13105,大塚二丁目,1,11,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/11,,139.734519047,35.718799672,2500
13105,大塚二丁目,1,12,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/12,,139.734413011,35.718696642,2500
13105,大塚二丁目,1,13,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/13,,139.734312261,35.718587586,2500
13105,大塚二丁目,1,14,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/14,,139.734208872,35.718479389,2500
13105,大塚二丁目,1,15,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/15,,139.734102303,35.718381094,2500
13105,大塚二丁目,1,16,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/16,,139.733995753,35.718266867,2500
13105,大塚二丁目,1,17,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/17,,139.733898169,35.718163411,25000
13105,大塚二丁目,1,18,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/18,,139.733790017,35.718061669,25000
13105,大塚二丁目,1,19,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/19,,139.733697181,35.717964678,25000
13105,大塚二丁目,1,20,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/20,,139.733585872,35.717855183,25000
13105,大塚二丁目,1,21,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/21,,139.733483525,35.717758186,25000
13105,大塚二丁目,1,22,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/22,,139.733351597,35.717666331,25000
13105,大塚二丁目,1,23,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/23,,139.733210117,35.717611081,25000
13105,大塚二丁目,1,24,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/24,,139.733055403,35.717580369,25000
13105,大塚二丁目,1,25,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/25,,139.732888536,35.717550511,25000
13105,大塚二丁目,1,26,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/26,,139.732726419,35.717525825,2500
13105,大塚二丁目,1,27,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/27,,139.732567475,35.717498125,2500
